time,x,y,diameter,numberOfDetections
1263.726,529.3961791992188,628.2129516601562,2.0,1
1264.09,522.1710815429688,521.0366821289062,14.731706619262695,1
1264.302,583.2100830078125,526.261474609375,27.938676834106445,1
1264.514,547.432373046875,484.4470520019531,4.110163688659668,1
1264.665,529.034912109375,438.971435546875,8.300423622131348,1
1264.726,530.71875,454.2562255859375,2.5473296642303467,1
1264.968,530.2081909179688,363.9814453125,4.125178337097168,1
1265.15,579.9178466796875,263.42718505859375,1.7916128635406494,1
1265.302,525.1764526367188,269.181884765625,16.70371437072754,1
1265.514,569.31494140625,160.10610961914062,13.236130714416504,1
1265.877,574.99365234375,145.02044677734375,1.7916128635406494,1
1268.756,567.3986206054688,595.123779296875,12.852499961853027,1
1268.877,556.4695434570312,592.6129150390625,15.678816795349121,1
1268.968,558.7433471679688,589.7756958007812,2.0,1
1269.12,590.05419921875,627.9376220703125,2.2360680103302,1
1269.332,565.3192138671875,562.3634033203125,2.282299041748047,1
1269.756,697.6212768554688,454.0080871582031,2.0,1
1269.968,627.628662109375,407.505859375,8.919276237487793,1
1270.09,627.3900146484375,351.7233581542969,13.467803001403809,1
1270.332,701.2180786132812,263.00799560546875,21.394466400146484,1
1270.665,725.9070434570312,225.00453186035156,9.992659568786621,1
1270.908,694.7449951171875,198.81805419921875,13.41004753112793,1
1270.968,693.5374145507812,199.54901123046875,2.0,1
1272.483,724.4824829101562,526.0263061523438,5.049261093139648,1
1272.968,718.1245727539062,573.2828369140625,8.268529891967773,1
1273.12,681.753173828125,555.7748413085938,2.0,1
1273.332,691.0367431640625,504.5721740722656,9.377053260803223,1
1273.483,760.0376586914062,508.71484375,5.6157426834106445,1
1273.696,747.6029052734375,446.4057922363281,2.0,1
1273.968,784.6068115234375,407.8232116699219,22.148117065429688,1
1274.15,814.0826416015625,312.57427978515625,2.0,1
1274.302,742.6555786132812,307.20269775390625,3.184980630874634,1
1274.938,697.1333618164062,199.13333129882812,2.282299041748047,1
1275.271,789.6889038085938,227.57777404785156,4.824358940124512,1
1275.362,789.75927734375,227.0370330810547,5.895193099975586,1
1276.877,777.7626953125,521.5001831054688,1.7916128635406494,1
1277.362,804.2333374023438,573.0933227539062,8.250057220458984,1
1277.514,694.79541015625,567.4071655273438,1.6180340051651,1
1277.726,707.7333374023438,556.3626708984375,2.108185052871704,1
1277.968,749.5416870117188,507.3487548828125,11.961097717285156,1
1278.15,878.04345703125,535.1163940429688,5.347392559051514,1
1278.877,855.4512329101562,246.13160705566406,2.0,1
1278.908,851.1431884765625,244.32359313964844,2.0,1
1279.362,832.2222290039062,228.77777099609375,2.897423267364502,1
1279.968,808.5942993164062,211.08091735839844,2.0,1
1282.12,900.1259765625,484.3951110839844,2.0,1
1282.271,923.6365966796875,549.969970703125,8.970296859741211,1
1282.332,923.4319458007812,549.9248657226562,9.438499450683594,1
1282.756,858.6666870117188,444.8333435058594,2.9160397052764893,1
1282.877,862.8228149414062,512.8007202148438,2.0,1
1283.332,973.7673950195312,458.2067565917969,2.0,1
1283.514,922.629638671875,352.629638671875,2.8390767574310303,1
1283.665,905.671875,325.2135314941406,6.479791164398193,1
1283.877,887.3333129882812,253.0,1.7207592725753784,1
1284.15,948.9559936523438,183.82496643066406,2.0,1
1284.362,902.111083984375,184.1623992919922,2.0,1
1284.514,905.5,203.0,2.2360680103302,1
1284.877,910.0,296.0,2.0,1
1284.938,910.0,296.0,2.0,1
1286.756,936.242919921875,497.16241455078125,12.619905471801758,1
1286.908,987.9181518554688,541.3917846679688,6.341910362243652,1
1286.968,987.3580322265625,541.8148193359375,4.730570316314697,1
1287.12,1010.9442749023438,472.5419921875,10.313416481018066,1
1287.483,949.81787109375,405.3058166503906,2.2466161251068115,1
1287.756,975.5555419921875,345.377197265625,19.981950759887695,1
1287.968,976.3046264648438,279.2522277832031,14.886866569519043,1
1288.12,980.3485107421875,213.08441162109375,1.4907119274139404,1
1288.302,923.423095703125,255.12179565429688,6.001228332519531,1
1290.15,990.6666870117188,385.1666564941406,2.280539035797119,1
1290.938,943.8679809570312,483.9967041015625,8.192634582519531,1
1291.15,1059.4720458984375,397.7465515136719,11.31387996673584,1
1291.302,1038.2930908203125,335.945068359375,7.708296775817871,1
1291.362,1038.3656005859375,335.9032287597656,7.8406195640563965,1
1291.514,1137.4656982421875,301.0205383300781,9.849074363708496,1
1291.877,1041.295654296875,253.0361785888672,16.605758666992188,1
1292.15,1018.1785888671875,251.7738037109375,6.200418949127197,1
1292.302,968.5331420898438,281.4009094238281,2.0,1
1292.362,968.647216796875,281.352783203125,2.0,1
1292.514,987.7000122070312,269.20001220703125,3.4809048175811768,1
1293.696,1083.3333740234375,461.3333435058594,1.4907119274139404,1
1294.362,1040.68505859375,463.6630554199219,3.8169891834259033,1
1294.483,1091.638916015625,424.5722351074219,6.4599690437316895,1
1294.726,1122.4373779296875,449.91070556640625,2.282299041748047,1
1294.938,1109.668212890625,415.4502868652344,2.9554388523101807,1
1295.362,1101.5841064453125,284.1372985839844,14.809141159057617,1
1295.726,1078.865234375,277.67376708984375,5.8091816902160645,1
1295.877,1028.3333740234375,306.6666564941406,1.4907119274139404,1
1297.302,1075.0999755859375,449.8500061035156,3.9632158279418945,1
1297.908,1060.7425537109375,470.91326904296875,10.31757640838623,1
1298.15,1133.814453125,444.9733581542969,2.9554388523101807,1
1298.271,1092.6915283203125,429.6368103027344,6.738375663757324,1
1298.483,1139.8929443359375,362.4063415527344,3.1622776985168457,1
1298.938,1188.7843017578125,315.70587158203125,4.629645347595215,1
1299.302,1091.2750244140625,282.61407470703125,2.282299041748047,1
1299.362,1088.79248046875,284.2035827636719,2.282299041748047,1
