time,x,y,diameter,numberOfDetections
916.515,643.0761108398438,239.25650024414062,23.38319206237793,1
916.939,620.6353149414062,154.16253662109375,2.282299041748047,1
917.151,600.3988037109375,116.07914733886719,12.167675971984863,1
917.303,588.2963256835938,131.6851806640625,3.5587570667266846,1
917.363,594.067138671875,133.3095245361328,1.6881650686264038,1
920.121,765.6511840820312,507.39794921875,2.0,1
920.272,732.7643432617188,411.9482727050781,6.206801414489746,1
920.575,719.4421997070312,357.7550964355469,9.6306734085083,1
920.727,810.63720703125,251.8379364013672,11.020066261291504,1
921.091,767.9586181640625,151.1851806640625,10.213634490966797,1
921.333,728.7044067382812,140.6094970703125,14.282758712768555,1
921.485,733.5499877929688,144.5500030517578,3.6646108627319336,1
921.575,733.5333251953125,144.26666259765625,1.813529372215271,1
921.697,681.9823608398438,176.1426239013672,11.631579399108887,1
921.878,681.1333618164062,235.13333129882812,2.282299041748047,1
924.333,775.49560546875,494.0714416503906,4.257448673248291,1
924.485,836.9232788085938,439.8737487792969,19.041515350341797,1
924.545,836.9818115234375,439.6325988769531,19.043886184692383,1
924.697,841.5035400390625,388.0457458496094,2.0,1
924.909,865.4161987304688,344.892578125,2.699794292449951,1
925.515,804.5914916992188,175.81211853027344,2.282299041748047,1
925.878,793.2982177734375,171.47802734375,2.0,1
926.151,708.4129028320312,155.3164520263672,2.0,1
926.485,717.076904296875,247.62179565429688,6.257526397705078,1
926.697,813.0,231.0,2.0,1
928.151,809.5999755859375,471.4333190917969,4.340353488922119,1
928.303,825.4166870117188,501.77777099609375,3.032841682434082,1
928.363,825.4166870117188,501.77777099609375,3.032841682434082,1
929.151,842.7235717773438,495.37005615234375,3.0584917068481445,1
929.303,867.0838623046875,441.27252197265625,10.271282196044922,1
929.363,867.1840209960938,441.2167663574219,10.44002914428711,1
929.515,995.6651611328125,396.6993713378906,15.466116905212402,1
929.727,925.1805419921875,218.60069274902344,8.423073768615723,1
929.878,822.8062744140625,229.4496612548828,2.0,1
930.121,857.29052734375,201.28060913085938,2.0,1
930.333,862.08544921875,184.4166717529297,10.217151641845703,1
930.485,857.65576171875,192.7245330810547,23.45916175842285,1
930.575,857.1483764648438,192.94027709960938,10.450461387634277,1
930.969,942.781982421875,175.91477966308594,9.297029495239258,1
932.575,851.0062255859375,460.323974609375,8.363775253295898,1
932.909,894.3629760742188,546.63525390625,2.0,1
933.545,972.6236572265625,447.17205810546875,4.576352119445801,1
933.757,1010.3502807617188,452.0254211425781,8.700713157653809,1
933.909,1046.2882080078125,475.5334777832031,2.0,1
934.121,983.51513671875,509.2757568359375,7.109763145446777,1
934.727,943.8153076171875,239.28433227539062,13.60736083984375,1
934.878,940.2869262695312,259.614501953125,9.45756721496582,1
934.939,940.261474609375,259.5258483886719,9.119129180908203,1
935.333,940.1568603515625,234.71148681640625,9.600712776184082,1
935.575,1016.90869140625,186.20091247558594,6.775818824768066,1
936.757,941.8995361328125,502.1399230957031,2.0,1
936.878,924.7403564453125,504.3013610839844,2.7905125617980957,1
937.363,943.3055419921875,513.0555419921875,2.9180877208709717,1
937.727,1039.884033203125,428.25653076171875,11.555729866027832,1
937.939,1009.6666870117188,380.59259033203125,2.918179988861084,1
938.333,996.2597045898438,330.8435974121094,17.567331314086914,1
938.545,1018.1677856445312,408.31243896484375,1.7916128635406494,1
938.697,1112.1517333984375,346.6487121582031,10.384757041931152,1
938.909,1040.787841796875,316.7272644042969,5.311266899108887,1
939.545,970.601318359375,240.8486328125,2.0,1
941.333,1145.7154541015625,467.756103515625,8.868096351623535,1
941.575,1053.76123046875,439.6891784667969,7.034058570861816,1
941.727,1049.77099609375,368.47998046875,2.0,1
941.878,1112.5,372.5,1.4142135381698608,1
941.939,1112.6666259765625,372.3333435058594,1.4907119274139404,1
942.091,1107.508544921875,268.7655944824219,2.0,1
942.333,1135.0601806640625,271.4056091308594,7.597157955169678,1
942.575,1054.626708984375,225.54666137695312,4.362669944763184,1
942.727,1030.71533203125,208.57638549804688,5.5239033699035645,1
942.939,1018.0,281.0,2.4142136573791504,1
943.697,1033.906005859375,409.55865478515625,1.4142135381698608,1
944.545,1065.2459716796875,435.5950927734375,3.1298861503601074,1
944.697,1068.2056884765625,425.144775390625,10.568315505981445,1
944.757,1067.979736328125,425.22100830078125,10.905163764953613,1
944.909,1076.121826171875,418.8817138671875,8.497139930725098,1
945.303,1193.4586181640625,375.74932861328125,9.042981147766113,1
945.333,1193.320556640625,375.86767578125,9.414015769958496,1
945.363,1193.3306884765625,375.8423767089844,9.343820571899414,1
945.515,1145.0943603515625,356.0131530761719,14.027554512023926,1
947.909,1107.28759765625,460.8955078125,4.127077579498291,1
948.121,1106.1962890625,442.9028015136719,2.2466161251068115,1
948.272,1149.7435302734375,330.8205261230469,5.903266429901123,1
948.545,1191.883544921875,323.291015625,6.586126327514648,1
